Employee ID,Leave Date,Leave Type,Sandwich Pattern,Connected Dates
419444,2024-06-08,non sandwich leave,0,['2024-06-08']
909339,2024-05-29,non sandwich leave,0,['2024-05-29']
235111,2024-02-25,non sandwich leave,0,['2024-02-25']
57035,2024-04-09,non sandwich leave,0,['2024-04-09']
218483,2024-10-20,non sandwich leave,0,['2024-10-20']
917706,2024-02-17,non sandwich leave,0,['2024-02-17']
62278,2024-12-27,sandwich leave,Friday extending weekend,"['2024-12-27', '2024-12-28']"
116106,2024-08-18,non sandwich leave,0,['2024-08-18']
177077,2024-06-27,non sandwich leave,0,['2024-06-27']
753421,2024-02-21,non sandwich leave,0,['2024-02-21']
88994,2024-08-11,non sandwich leave,0,['2024-08-11']
582922,2024-04-16,non sandwich leave,0,['2024-04-16']
571728,2024-01-29,sandwich leave,Monday extending weekend,"['2024-01-28', '2024-01-29']"
683652,2024-05-20,sandwich leave,Monday extending weekend,"['2024-05-19', '2024-05-20']"
852485,2024-09-11,non sandwich leave,0,['2024-09-11']
109314,2024-12-22,non sandwich leave,0,['2024-12-22']
700872,2024-12-24,non sandwich leave,0,['2024-12-24']
711040,2024-03-08,sandwich leave,Friday extending weekend,"['2024-03-08', '2024-03-09']"
473930,2024-09-01,non sandwich leave,0,['2024-09-01']
837617,2024-01-22,sandwich leave,Monday extending weekend,"['2024-01-21', '2024-01-22']"
997078,2024-09-21,non sandwich leave,0,['2024-09-21']
92165,2024-02-15,non sandwich leave,0,['2024-02-15']
16559,2024-04-04,non sandwich leave,0,['2024-04-04']
132940,2024-10-04,sandwich leave,Friday extending weekend,"['2024-10-04', '2024-10-05']"
327528,2024-10-06,non sandwich leave,0,['2024-10-06']
476231,2024-10-15,sandwich leave,Tuesday after Monday holiday,"['2024-10-14', '2024-10-15']"
394619,2024-01-06,non sandwich leave,0,['2024-01-06']
288387,2024-11-19,non sandwich leave,0,['2024-11-19']
387853,2024-05-14,non sandwich leave,0,['2024-05-14']
452343,2024-08-11,non sandwich leave,0,['2024-08-11']
749151,2024-05-02,non sandwich leave,0,['2024-05-02']
729918,2024-07-28,non sandwich leave,0,['2024-07-28']
215144,2024-04-26,sandwich leave,Friday extending weekend,"['2024-04-26', '2024-04-27']"
886160,2024-02-09,sandwich leave,Friday extending weekend,"['2024-02-09', '2024-02-10']"
98381,2024-08-25,non sandwich leave,0,['2024-08-25']
661771,2024-02-18,non sandwich leave,0,['2024-02-18']
557585,2024-12-19,non sandwich leave,0,['2024-12-19']
453144,2024-02-01,non sandwich leave,0,['2024-02-01']
214382,2024-12-17,non sandwich leave,0,['2024-12-17']
48584,2024-11-03,non sandwich leave,0,['2024-11-03']
168986,2024-09-16,sandwich leave,Monday extending weekend,"['2024-09-15', '2024-09-16']"
316400,2024-09-22,non sandwich leave,0,['2024-09-22']
316400,2024-02-03,non sandwich leave,0,['2024-02-03']
842352,2024-11-18,sandwich leave,Monday extending weekend,"['2024-11-17', '2024-11-18']"
655471,2024-12-02,sandwich leave,Monday extending weekend,"['2024-12-01', '2024-12-02']"
323112,2024-12-07,non sandwich leave,0,['2024-12-07']
930687,2024-08-17,non sandwich leave,0,['2024-08-17']
137593,2024-05-24,sandwich leave,Friday extending weekend,"['2024-05-24', '2024-05-25']"
44783,2024-11-28,non sandwich leave,0,['2024-11-28']
732190,2024-12-19,non sandwich leave,0,['2024-12-19']
332160,2024-10-27,non sandwich leave,0,['2024-10-27']
541658,2024-09-17,non sandwich leave,0,['2024-09-17']
832576,2024-03-29,sandwich leave,Friday extending weekend,"['2024-03-29', '2024-03-30']"
132682,2024-08-30,sandwich leave,Friday extending weekend,"['2024-08-30', '2024-08-31']"
851181,2024-03-09,non sandwich leave,0,['2024-03-09']
53119,2024-06-28,sandwich leave,Friday extending weekend,"['2024-06-28', '2024-06-29']"
565907,2024-02-08,non sandwich leave,0,['2024-02-08']
337663,2024-06-10,sandwich leave,Monday extending weekend,"['2024-06-09', '2024-06-10']"
930146,2024-02-05,sandwich leave,Monday extending weekend,"['2024-02-04', '2024-02-05']"
768885,2024-01-27,non sandwich leave,0,['2024-01-27']
187267,2024-02-22,non sandwich leave,0,['2024-02-22']
171448,2024-05-07,non sandwich leave,0,['2024-05-07']
496515,2024-09-01,non sandwich leave,0,['2024-09-01']
595118,2024-04-18,non sandwich leave,0,['2024-04-18']
232760,2024-05-28,sandwich leave,Tuesday after Monday holiday,"['2024-05-27', '2024-05-28']"
434966,2024-09-24,non sandwich leave,0,['2024-09-24']
889319,2024-08-30,sandwich leave,Friday extending weekend,"['2024-08-30', '2024-08-31']"
484983,2024-12-07,non sandwich leave,0,['2024-12-07']
268016,2024-06-29,non sandwich leave,0,['2024-06-29']
559518,2024-05-18,non sandwich leave,0,['2024-05-18']
383433,2024-10-26,non sandwich leave,0,['2024-10-26']
297348,2024-09-13,sandwich leave,Friday extending weekend,"['2024-09-13', '2024-09-14']"
326520,2024-11-06,non sandwich leave,0,['2024-11-06']
106335,2024-09-03,sandwich leave,Tuesday after Monday holiday,"['2024-09-02', '2024-09-03']"
968606,2024-08-17,non sandwich leave,0,['2024-08-17']
294736,2024-09-22,non sandwich leave,0,['2024-09-22']
296801,2024-01-06,non sandwich leave,0,['2024-01-06']
717354,2024-12-28,non sandwich leave,0,['2024-12-28']
813057,2024-11-02,non sandwich leave,0,['2024-11-02']
421340,2024-07-09,non sandwich leave,0,['2024-07-09']
126233,2024-02-27,non sandwich leave,0,['2024-02-27']
644663,2024-07-26,sandwich leave,Friday extending weekend,"['2024-07-26', '2024-07-27']"
860652,2024-08-07,non sandwich leave,0,['2024-08-07']
502365,2024-07-05,sandwich leave,Friday after Thursday holiday,"['2024-07-04', '2024-07-05']"
649786,2024-01-15,sandwich leave,Monday extending weekend,"['2024-01-14', '2024-01-15']"
287475,2024-07-21,non sandwich leave,0,['2024-07-21']
941765,2024-02-03,non sandwich leave,0,['2024-02-03']
703426,2024-04-15,sandwich leave,Monday extending weekend,"['2024-04-14', '2024-04-15']"
62915,2024-01-15,sandwich leave,Monday extending weekend,"['2024-01-14', '2024-01-15']"
253734,2024-06-25,non sandwich leave,0,['2024-06-25']
806756,2024-01-26,sandwich leave,Friday extending weekend,"['2024-01-26', '2024-01-27']"
607872,2024-06-20,non sandwich leave,0,['2024-06-20']
372741,2024-09-27,sandwich leave,Friday extending weekend,"['2024-09-27', '2024-09-28']"
264695,2024-07-29,sandwich leave,Monday extending weekend,"['2024-07-28', '2024-07-29']"
434155,2024-09-17,non sandwich leave,0,['2024-09-17']
433434,2024-01-26,sandwich leave,Friday extending weekend,"['2024-01-26', '2024-01-27']"
467488,2024-09-16,sandwich leave,Monday extending weekend,"['2024-09-15', '2024-09-16']"
779469,2024-07-07,non sandwich leave,0,['2024-07-07']
310929,2024-11-16,non sandwich leave,0,['2024-11-16']
108394,2024-03-04,sandwich leave,Monday extending weekend,"['2024-03-03', '2024-03-04']"
170494,2024-11-21,non sandwich leave,0,['2024-11-21']
302067,2024-06-06,non sandwich leave,0,['2024-06-06']
14900,2024-07-27,non sandwich leave,0,['2024-07-27']
589815,2024-06-01,non sandwich leave,0,['2024-06-01']
42502,2024-11-19,non sandwich leave,0,['2024-11-19']
504879,2024-06-12,non sandwich leave,0,['2024-06-12']
666075,2024-02-20,sandwich leave,Tuesday after Monday holiday,"['2024-02-19', '2024-02-20']"
305624,2024-03-08,sandwich leave,Friday extending weekend,"['2024-03-08', '2024-03-09']"
229495,2024-08-22,non sandwich leave,0,['2024-08-22']
912032,2024-09-01,non sandwich leave,0,['2024-09-01']
700331,2024-05-31,sandwich leave,Friday extending weekend,"['2024-05-31', '2024-06-01']"
562018,2024-12-29,non sandwich leave,0,['2024-12-29']
948044,2024-11-03,non sandwich leave,0,['2024-11-03']
48767,2024-02-01,non sandwich leave,0,['2024-02-01']
407486,2024-02-09,sandwich leave,Friday extending weekend,"['2024-02-09', '2024-02-10']"
271734,2024-10-10,non sandwich leave,0,['2024-10-10']
25048,2024-05-25,non sandwich leave,0,['2024-05-25']
252276,2024-07-29,sandwich leave,Monday extending weekend,"['2024-07-28', '2024-07-29']"
252276,2024-08-11,non sandwich leave,0,['2024-08-11']
481963,2024-07-27,non sandwich leave,0,['2024-07-27']
675977,2024-02-01,non sandwich leave,0,['2024-02-01']
236285,2024-02-19,sandwich leave,Monday extending weekend,"['2024-02-18', '2024-02-19']"
887426,2024-10-09,non sandwich leave,0,['2024-10-09']
380713,2024-07-22,sandwich leave,Monday extending weekend,"['2024-07-21', '2024-07-22']"
287374,2024-10-09,non sandwich leave,0,['2024-10-09']
295273,2024-07-29,sandwich leave,Monday extending weekend,"['2024-07-28', '2024-07-29']"
608696,2024-03-11,sandwich leave,Monday extending weekend,"['2024-03-10', '2024-03-11']"
136068,2024-02-28,non sandwich leave,0,['2024-02-28']
163582,2024-05-01,non sandwich leave,0,['2024-05-01']
667445,2024-06-04,non sandwich leave,0,['2024-06-04']
523361,2024-04-23,non sandwich leave,0,['2024-04-23']
250757,2024-06-02,non sandwich leave,0,['2024-06-02']
683040,2024-09-10,non sandwich leave,0,['2024-09-10']
604445,2024-08-24,non sandwich leave,0,['2024-08-24']
649349,2024-06-11,non sandwich leave,0,['2024-06-11']
432506,2024-02-21,non sandwich leave,0,['2024-02-21']
657382,2024-02-11,non sandwich leave,0,['2024-02-11']
844980,2024-05-29,non sandwich leave,0,['2024-05-29']
352595,2024-04-16,non sandwich leave,0,['2024-04-16']
672316,2024-08-25,non sandwich leave,0,['2024-08-25']
458282,2024-04-23,non sandwich leave,0,['2024-04-23']
327687,2024-06-18,non sandwich leave,0,['2024-06-18']
309389,2024-03-19,non sandwich leave,0,['2024-03-19']
15335,2024-11-22,sandwich leave,Friday extending weekend,"['2024-11-22', '2024-11-23']"
132443,2024-01-27,non sandwich leave,0,['2024-01-27']
562889,2024-12-01,non sandwich leave,0,['2024-12-01']
989228,2024-07-20,non sandwich leave,0,['2024-07-20']
703150,2024-09-28,non sandwich leave,0,['2024-09-28']
417540,2024-11-09,non sandwich leave,0,['2024-11-09']
310077,2024-06-24,sandwich leave,Monday extending weekend,"['2024-06-23', '2024-06-24']"
188050,2024-09-24,non sandwich leave,0,['2024-09-24']
379946,2024-02-13,non sandwich leave,0,['2024-02-13']
634262,2024-08-30,sandwich leave,Friday extending weekend,"['2024-08-30', '2024-08-31']"
873063,2024-01-27,non sandwich leave,0,['2024-01-27']
953433,2024-06-24,sandwich leave,Monday extending weekend,"['2024-06-23', '2024-06-24']"
432549,2024-01-16,sandwich leave,Tuesday after Monday holiday,"['2024-01-15', '2024-01-16']"
92203,2024-03-14,non sandwich leave,0,['2024-03-14']
796698,2024-11-28,non sandwich leave,0,['2024-11-28']
473437,2024-04-05,sandwich leave,Friday extending weekend,"['2024-04-05', '2024-04-06']"
205965,2024-05-13,sandwich leave,Monday extending weekend,"['2024-05-12', '2024-05-13']"
897099,2024-10-16,non sandwich leave,0,['2024-10-16']
302270,2024-04-20,non sandwich leave,0,['2024-04-20']
720145,2024-06-01,non sandwich leave,0,['2024-06-01']
486587,2024-04-09,non sandwich leave,0,['2024-04-09']
220805,2024-05-05,non sandwich leave,0,['2024-05-05']
45390,2024-05-25,non sandwich leave,0,['2024-05-25']
393868,2024-07-24,non sandwich leave,0,['2024-07-24']
468910,2024-04-02,non sandwich leave,0,['2024-04-02']
901249,2024-11-03,non sandwich leave,0,['2024-11-03']
494231,2024-11-14,non sandwich leave,0,['2024-11-14']
284887,2024-03-17,non sandwich leave,0,['2024-03-17']
605309,2024-08-18,non sandwich leave,0,['2024-08-18']
680439,2024-07-19,sandwich leave,Friday extending weekend,"['2024-07-19', '2024-07-20']"
479306,2024-10-20,non sandwich leave,0,['2024-10-20']
888756,2024-03-01,sandwich leave,Friday extending weekend,"['2024-03-01', '2024-03-02']"
95183,2024-08-30,sandwich leave,Friday extending weekend,"['2024-08-30', '2024-08-31']"
302448,2024-05-27,sandwich leave,Monday extending weekend,"['2024-05-26', '2024-05-27']"
352613,2024-04-14,non sandwich leave,0,['2024-04-14']
234408,2024-08-16,sandwich leave,Friday extending weekend,"['2024-08-16', '2024-08-17']"
412835,2024-12-26,non sandwich leave,0,['2024-12-26']
718617,2024-01-30,non sandwich leave,0,['2024-01-30']
445709,2024-10-16,non sandwich leave,0,['2024-10-16']
601276,2024-04-07,non sandwich leave,0,['2024-04-07']
454532,2024-01-16,sandwich leave,Tuesday after Monday holiday,"['2024-01-15', '2024-01-16']"
752635,2024-08-29,non sandwich leave,0,['2024-08-29']
753084,2024-03-26,non sandwich leave,0,['2024-03-26']
424390,2024-08-31,non sandwich leave,0,['2024-08-31']
602081,2024-10-15,sandwich leave,Tuesday after Monday holiday,"['2024-10-14', '2024-10-15']"
247472,2024-12-29,non sandwich leave,0,['2024-12-29']
84189,2024-02-26,sandwich leave,Monday extending weekend,"['2024-02-25', '2024-02-26']"
139310,2024-12-29,non sandwich leave,0,['2024-12-29']
362185,2024-03-15,sandwich leave,Friday extending weekend,"['2024-03-15', '2024-03-16']"
252049,2024-06-15,non sandwich leave,0,['2024-06-15']
240207,2024-07-05,sandwich leave,Friday after Thursday holiday,"['2024-07-04', '2024-07-05']"
148686,2024-06-22,non sandwich leave,0,['2024-06-22']
507758,2024-06-14,sandwich leave,Friday extending weekend,"['2024-06-14', '2024-06-15']"
757626,2024-10-03,non sandwich leave,0,['2024-10-03']
82670,2024-08-11,non sandwich leave,0,['2024-08-11']
579806,2024-02-16,sandwich leave,Friday extending weekend,"['2024-02-16', '2024-02-17']"
333741,2024-10-27,non sandwich leave,0,['2024-10-27']
494308,2024-07-02,non sandwich leave,0,['2024-07-02']
625845,2024-07-15,sandwich leave,Monday extending weekend,"['2024-07-14', '2024-07-15']"
307227,2024-04-26,sandwich leave,Friday extending weekend,"['2024-04-26', '2024-04-27']"
780898,2024-04-24,non sandwich leave,0,['2024-04-24']
865561,2024-07-26,sandwich leave,Friday extending weekend,"['2024-07-26', '2024-07-27']"
971969,2024-03-03,non sandwich leave,0,['2024-03-03']
379116,2024-01-30,non sandwich leave,0,['2024-01-30']
921842,2024-04-26,sandwich leave,Friday extending weekend,"['2024-04-26', '2024-04-27']"
248661,2024-12-31,non sandwich leave,0,['2024-12-31']
20890,2024-06-01,non sandwich leave,0,['2024-06-01']
801658,2024-02-28,non sandwich leave,0,['2024-02-28']
873261,2024-01-28,non sandwich leave,0,['2024-01-28']
832204,2024-07-13,non sandwich leave,0,['2024-07-13']
758403,2024-09-17,non sandwich leave,0,['2024-09-17']
533336,2024-12-22,non sandwich leave,0,['2024-12-22']
626344,2024-12-31,non sandwich leave,0,['2024-12-31']
864203,2024-05-25,non sandwich leave,0,['2024-05-25']
169334,2024-04-03,non sandwich leave,0,['2024-04-03']
234510,2024-01-17,non sandwich leave,0,['2024-01-17']
259434,2024-04-13,non sandwich leave,0,['2024-04-13']
73936,2024-10-23,non sandwich leave,0,['2024-10-23']
300721,2024-12-21,non sandwich leave,0,['2024-12-21']
905682,2024-12-10,non sandwich leave,0,['2024-12-10']
434433,2024-02-13,non sandwich leave,0,['2024-02-13']
424402,2024-05-10,sandwich leave,Friday extending weekend,"['2024-05-10', '2024-05-11']"
518507,2024-12-17,non sandwich leave,0,['2024-12-17']
261240,2024-05-12,non sandwich leave,0,['2024-05-12']
696936,2024-12-08,non sandwich leave,0,['2024-12-08']
277261,2024-02-07,non sandwich leave,0,['2024-02-07']
364480,2024-07-04,non sandwich leave,0,['2024-07-04']
875482,2024-09-09,sandwich leave,Monday extending weekend,"['2024-09-08', '2024-09-09']"
800052,2024-09-06,sandwich leave,Friday extending weekend,"['2024-09-06', '2024-09-07']"
478546,2024-06-05,non sandwich leave,0,['2024-06-05']
318675,2024-09-04,non sandwich leave,0,['2024-09-04']
633062,2024-07-08,sandwich leave,Monday extending weekend,"['2024-07-07', '2024-07-08']"
965870,2024-09-28,non sandwich leave,0,['2024-09-28']
528176,2024-02-26,sandwich leave,Monday extending weekend,"['2024-02-25', '2024-02-26']"
565749,2024-05-26,non sandwich leave,0,['2024-05-26']
275412,2024-04-15,sandwich leave,Monday extending weekend,"['2024-04-14', '2024-04-15']"
129182,2024-12-11,non sandwich leave,0,['2024-12-11']
381240,2024-09-24,non sandwich leave,0,['2024-09-24']
851751,2024-06-19,non sandwich leave,0,['2024-06-19']
887826,2024-04-06,non sandwich leave,0,['2024-04-06']
989348,2024-12-09,sandwich leave,Monday extending weekend,"['2024-12-08', '2024-12-09']"
231677,2024-11-05,non sandwich leave,0,['2024-11-05']
821781,2024-09-17,non sandwich leave,0,['2024-09-17']
378549,2024-03-08,sandwich leave,Friday extending weekend,"['2024-03-08', '2024-03-09']"
432445,2024-08-29,non sandwich leave,0,['2024-08-29']
727829,2024-02-19,sandwich leave,Monday extending weekend,"['2024-02-18', '2024-02-19']"
452031,2024-02-20,sandwich leave,Tuesday after Monday holiday,"['2024-02-19', '2024-02-20']"
560192,2024-12-09,sandwich leave,Monday extending weekend,"['2024-12-08', '2024-12-09']"
938716,2024-09-05,non sandwich leave,0,['2024-09-05']
300892,2024-03-02,non sandwich leave,0,['2024-03-02']
929065,2024-12-13,sandwich leave,Friday extending weekend,"['2024-12-13', '2024-12-14']"
88772,2024-01-20,non sandwich leave,0,['2024-01-20']
39780,2024-10-01,non sandwich leave,0,['2024-10-01']
369518,2024-04-28,non sandwich leave,0,['2024-04-28']
713752,2024-12-02,sandwich leave,Monday extending weekend,"['2024-12-01', '2024-12-02']"
888501,2024-02-23,sandwich leave,Friday extending weekend,"['2024-02-23', '2024-02-24']"
799697,2024-01-28,non sandwich leave,0,['2024-01-28']
630874,2024-09-23,sandwich leave,Monday extending weekend,"['2024-09-22', '2024-09-23']"
189776,2024-04-25,non sandwich leave,0,['2024-04-25']
195941,2024-01-27,non sandwich leave,0,['2024-01-27']
662678,2024-08-07,non sandwich leave,0,['2024-08-07']
639448,2024-12-22,non sandwich leave,0,['2024-12-22']
430664,2024-03-12,non sandwich leave,0,['2024-03-12']
838527,2024-07-04,non sandwich leave,0,['2024-07-04']
423553,2024-11-29,sandwich leave,Friday after Thursday holiday,"['2024-11-28', '2024-11-29']"
618624,2024-01-03,non sandwich leave,0,['2024-01-03']
472418,2024-11-25,sandwich leave,Monday extending weekend,"['2024-11-24', '2024-11-25']"
785911,2024-09-26,non sandwich leave,0,['2024-09-26']
716885,2024-08-11,non sandwich leave,0,['2024-08-11']
175227,2024-07-20,non sandwich leave,0,['2024-07-20']
326765,2024-04-22,sandwich leave,Monday extending weekend,"['2024-04-21', '2024-04-22']"
477923,2024-05-25,non sandwich leave,0,['2024-05-25']
83676,2024-01-24,non sandwich leave,0,['2024-01-24']
123651,2024-11-16,non sandwich leave,0,['2024-11-16']
291100,2024-02-28,non sandwich leave,0,['2024-02-28']
974558,2024-03-02,non sandwich leave,0,['2024-03-02']
150120,2024-07-20,non sandwich leave,0,['2024-07-20']
607492,2024-02-03,non sandwich leave,0,['2024-02-03']
250092,2024-09-08,non sandwich leave,0,['2024-09-08']
482334,2024-07-13,non sandwich leave,0,['2024-07-13']
503663,2024-11-10,non sandwich leave,0,['2024-11-10']
210173,2024-04-12,sandwich leave,Friday extending weekend,"['2024-04-12', '2024-04-13']"
808739,2024-07-04,non sandwich leave,0,['2024-07-04']
279354,2024-08-29,non sandwich leave,0,['2024-08-29']
